model,filename,download_url,opendap_url,r,i,p,f,Varient,period,Var,timeStep,openDapWorking,start,stop,inspan
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27540101-27541231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27540101-27541231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27540101-27541231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2754,2754,True
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27550101-27551231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27550101-27551231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27550101-27551231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2755,2755,True
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27560101-27561231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27560101-27561231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27560101-27561231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2756,2756,True
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27570101-27571231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27570101-27571231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27570101-27571231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2757,2757,True
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27580101-27581231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27580101-27581231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27580101-27581231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2758,2758,True
EC-Earth3,tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27590101-27591231.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27590101-27591231.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20200312/tas_day_EC-Earth3_piControl_r1i1p1f1_gr_27590101-27591231.nc,1,1,1,1,r1i1p1f1,piControl,tas,day,True,2759,2759,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2736,2736,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2737,2737,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2738,2738,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2739,2739,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2740,2740,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2741,2741,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2742,2742,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2743,2743,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2744,2744,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2745,2745,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274601-274612.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274601-274612.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274601-274612.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2746,2746,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274701-274712.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274701-274712.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274701-274712.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2747,2747,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274801-274812.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274801-274812.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274801-274812.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2748,2748,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274901-274912.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274901-274912.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_274901-274912.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2749,2749,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275001-275012.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275001-275012.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275001-275012.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2750,2750,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275101-275112.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275101-275112.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275101-275112.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2751,2751,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275201-275212.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275201-275212.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275201-275212.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2752,2752,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275301-275312.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275301-275312.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275301-275312.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2753,2753,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275401-275412.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275401-275412.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275401-275412.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2754,2754,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275501-275512.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275501-275512.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275501-275512.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2755,2755,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275601-275612.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275601-275612.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275601-275612.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2756,2756,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275701-275712.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275701-275712.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275701-275712.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2757,2757,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275801-275812.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275801-275812.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275801-275812.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2758,2758,True
EC-Earth3,ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275901-275912.nc,https://esgf.ceda.ac.uk/thredds/fileServer/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275901-275912.nc,https://esgf.ceda.ac.uk/thredds/dodsC/esg_cmip6/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Amon/ps/gr/v20200312/ps_Amon_EC-Earth3_piControl_r1i1p1f1_gr_275901-275912.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2759,2759,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273601-273612.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2736,2736,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273701-273712.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2737,2737,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273801-273812.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2738,2738,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_273901-273912.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2739,2739,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274001-274012.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2740,2740,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274101-274112.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2741,2741,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274201-274212.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2742,2742,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274301-274312.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2743,2743,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274401-274412.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2744,2744,True
EC-Earth3,ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,http://esgf-data1.llnl.gov/thredds/fileServer/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,http://esgf-data1.llnl.gov/thredds/dodsC/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/Emon/ps/gr/v20200312/ps_Emon_EC-Earth3_piControl_r1i1p1f1_gr_274501-274512.nc,1,1,1,1,r1i1p1f1,piControl,ps,mon,True,2745,2745,True
